URL,mime-type,nato-digital,numero-de-paginas,megabytes
data\outros\115632.pdf,application/pdf,True,7,0.18
data\outros\115633.pdf,application/pdf,True,4,0.06
data\outros\115634.pdf,application/pdf,True,3,0.06
data\outros\115637.pdf,application/pdf,True,2,0.08
data\outros\115638.pdf,application/pdf,True,2,0.04
data\outros\115639.pdf,application/pdf,True,5,0.08
data\outros\115640.pdf,application/pdf,True,3,0.06
data\outros\115641.pdf,application/pdf,True,3,0.07
data\outros\115642.pdf,application/pdf,True,4,0.09
data\outros\115643.pdf,application/pdf,True,8,0.17
data\outros\115644.pdf,application/pdf,True,3,0.04
data\outros\115645.pdf,application/pdf,True,2,0.04
data\outros\115646.pdf,application/pdf,True,3,0.08
data\outros\115647.pdf,application/pdf,True,4,0.04
data\outros\115648.pdf,application/pdf,True,3,0.05
data\outros\115649.pdf,application/pdf,True,2,0.03
data\outros\115650.pdf,application/pdf,True,2,0.03
data\outros\115651.pdf,application/pdf,True,4,0.08
data\outros\115652.pdf,application/pdf,True,2,0.03
data\outros\115653.pdf,application/pdf,True,3,0.03
data\outros\115654.pdf,application/pdf,True,3,0.04
data\outros\115655.pdf,application/pdf,True,3,0.07
data\outros\115656.pdf,application/pdf,True,3,0.04
data\outros\115657.pdf,application/pdf,True,3,0.11
data\outros\115658.pdf,application/pdf,True,2,0.03
data\outros\115659.pdf,application/pdf,True,2,0.04
data\outros\119239.pdf,application/pdf,True,4,0.1
data\outros\119240.pdf,application/pdf,True,2,0.02
data\outros\119241.pdf,application/pdf,True,5,0.15
data\outros\119242.pdf,application/pdf,True,2,0.08
data\outros\119243.pdf,application/pdf,True,2,0.06
data\outros\119244.pdf,application/pdf,True,9,0.23
data\outros\119245.pdf,application/pdf,True,13,0.32
data\outros\119246.pdf,application/pdf,True,4,0.06
data\outros\119247.pdf,application/pdf,True,2,0.02
data\outros\119248.pdf,application/pdf,True,2,0.05
data\outros\119249.pdf,application/pdf,True,8,0.2
data\outros\119250.pdf,application/pdf,True,10,0.32
data\outros\119251.pdf,application/pdf,True,5,0.05
data\outros\119252.pdf,application/pdf,True,1,0.03
data\outros\119253.pdf,application/pdf,True,4,0.07
data\outros\119254.pdf,application/pdf,True,2,0.03
data\outros\119255.pdf,application/pdf,True,2,0.04
data\outros\119256.pdf,application/pdf,True,2,0.03
data\outros\119257.pdf,application/pdf,True,4,0.06
data\outros\119258.pdf,application/pdf,True,5,0.11
data\outros\119259.pdf,application/pdf,True,2,0.04
data\outros\119260.pdf,application/pdf,True,2,0.04
data\outros\119261.pdf,application/pdf,True,4,0.11
data\outros\119262.pdf,application/pdf,True,5,0.09
data\outros\119263.pdf,application/pdf,True,3,0.04
data\outros\119264.pdf,application/pdf,True,2,0.03
data\outros\119265.pdf,application/pdf,True,3,0.04
data\outros\119266.pdf,application/pdf,True,2,0.03
data\outros\119267.pdf,application/pdf,True,2,0.03
data\outros\119268.pdf,application/pdf,True,4,0.08
data\outros\119269.pdf,application/pdf,True,5,0.06
data\outros\119270.pdf,application/pdf,True,3,0.08
data\outros\119271.pdf,application/pdf,True,3,0.05
data\outros\119272.pdf,application/pdf,True,3,0.05
data\outros\119273.pdf,application/pdf,True,5,0.12
data\outros\119274.pdf,application/pdf,True,3,0.04
data\outros\119275.pdf,application/pdf,True,2,0.04
data\outros\119276.pdf,application/pdf,True,5,0.1
data\outros\119277.pdf,application/pdf,True,4,0.09
data\outros\119278.pdf,application/pdf,True,4,0.05
data\outros\119279.pdf,application/pdf,True,5,0.1
data\outros\119280.pdf,application/pdf,True,2,0.03
data\outros\119281.pdf,application/pdf,True,1,0.02
data\outros\119282.pdf,application/pdf,True,3,0.06
data\outros\119283.pdf,application/pdf,True,5,0.1
data\outros\119284.pdf,application/pdf,True,2,0.03
data\outros\119285.pdf,application/pdf,True,8,0.11
data\outros\119286.pdf,application/pdf,True,3,0.05
data\outros\119287.pdf,application/pdf,True,3,0.06
data\outros\119288.pdf,application/pdf,True,2,0.03
data\outros\119289.pdf,application/pdf,True,5,0.18
data\outros\119291.pdf,application/pdf,True,3,0.06
data\outros\119292.pdf,application/pdf,True,2,0.07
data\outros\119293.pdf,application/pdf,True,3,0.07
data\outros\119294.pdf,application/pdf,True,5,0.12
data\outros\119295.pdf,application/pdf,True,1,0.04
data\outros\119296.pdf,application/pdf,True,9,0.21
data\outros\119297.pdf,application/pdf,True,2,0.03
data\outros\119299.pdf,application/pdf,True,2,0.03
data\outros\12.pdf,application/pdf,True,8,0.15
data\outros\124005.pdf,application/pdf,True,5,0.08
data\outros\124006.pdf,application/pdf,True,4,0.05
data\outros\124007.pdf,application/pdf,True,2,0.03
data\outros\124008.pdf,application/pdf,True,5,0.12
data\outros\124009.pdf,application/pdf,True,3,0.07
data\outros\124010.pdf,application/pdf,True,7,0.14
data\outros\124011.pdf,application/pdf,True,4,0.1
data\outros\124012.pdf,application/pdf,True,3,0.04
data\outros\124013.pdf,application/pdf,True,4,0.05
data\outros\124014.pdf,application/pdf,True,2,0.03
data\outros\124015.pdf,application/pdf,True,4,0.08
data\outros\124016.pdf,application/pdf,True,2,0.03
data\outros\124017.pdf,application/pdf,True,5,0.06
data\outros\124018.pdf,application/pdf,True,1,0.02
data\outros\124019.pdf,application/pdf,True,6,0.08
data\outros\124020.pdf,application/pdf,True,2,0.04
data\outros\124021.pdf,application/pdf,True,6,0.19
data\outros\124022.pdf,application/pdf,True,2,0.05
data\outros\124023.pdf,application/pdf,True,2,0.05
data\outros\124024.pdf,application/pdf,True,9,0.25
data\outros\124025.pdf,application/pdf,True,3,0.08
data\outros\124026.pdf,application/pdf,True,2,0.03
data\outros\124027.pdf,application/pdf,True,2,0.03
data\outros\124028.pdf,application/pdf,True,3,0.06
data\outros\124029.pdf,application/pdf,True,4,0.1
data\outros\124031.pdf,application/pdf,True,5,0.08
data\outros\124032.pdf,application/pdf,True,3,0.07
data\outros\124033.pdf,application/pdf,True,3,0.05
data\outros\124034.pdf,application/pdf,True,3,0.05
data\outros\124035.pdf,application/pdf,True,3,0.03
data\outros\124036.pdf,application/pdf,True,3,0.08
data\outros\124038.pdf,application/pdf,True,8,0.14
data\outros\124039.pdf,application/pdf,True,2,0.03
data\outros\124040.pdf,application/pdf,True,3,0.04
data\outros\124041.pdf,application/pdf,True,1,0.01
data\outros\124042.pdf,application/pdf,True,4,0.05
data\outros\124043.pdf,application/pdf,True,3,0.07
data\outros\124044.pdf,application/pdf,True,4,0.12
data\outros\124045.pdf,application/pdf,True,2,0.03
data\outros\124046.pdf,application/pdf,True,6,0.13
data\outros\124047.pdf,application/pdf,True,2,0.03
data\outros\124048.pdf,application/pdf,True,2,0.02
data\outros\124049.pdf,application/pdf,True,4,0.09
data\outros\124050.pdf,application/pdf,True,3,0.07
data\outros\124052.pdf,application/pdf,True,2,0.04
data\outros\124053.pdf,application/pdf,True,9,0.16
data\outros\124054.pdf,application/pdf,True,3,0.04
data\outros\124055.pdf,application/pdf,True,8,0.16
data\outros\124056.pdf,application/pdf,True,4,0.06
data\outros\124057.pdf,application/pdf,True,3,0.05
data\outros\124058.pdf,application/pdf,True,2,0.05
data\outros\124059.pdf,application/pdf,True,3,0.05
data\outros\124060.pdf,application/pdf,True,2,0.03
data\outros\124061.pdf,application/pdf,True,5,0.11
data\outros\124062.pdf,application/pdf,True,5,0.06
data\outros\124063.pdf,application/pdf,True,4,0.07
data\outros\124064.pdf,application/pdf,True,3,0.03
data\outros\124065.pdf,application/pdf,True,7,0.16
data\outros\127373.pdf,application/pdf,True,2,0.06
data\outros\127374.pdf,application/pdf,True,9,0.18
data\outros\127375.pdf,application/pdf,True,5,0.1
data\outros\127376.pdf,application/pdf,True,6,0.14
data\outros\127377.pdf,application/pdf,True,2,0.04
data\outros\127378.pdf,application/pdf,True,3,0.07
data\outros\127379.pdf,application/pdf,True,2,0.04
data\outros\127380.pdf,application/pdf,True,8,0.17
data\outros\127381.pdf,application/pdf,True,2,0.03
data\outros\127382.pdf,application/pdf,True,3,0.05
data\outros\127383.pdf,application/pdf,True,2,0.04
data\outros\127384.pdf,application/pdf,True,2,0.06
data\outros\127385.pdf,application/pdf,True,3,0.05
data\outros\127386.pdf,application/pdf,True,2,0.04
data\outros\127387.pdf,application/pdf,True,2,0.04
data\outros\127388.pdf,application/pdf,True,2,0.02
data\outros\127389.pdf,application/pdf,True,2,0.04
data\outros\127390.pdf,application/pdf,True,4,0.07
data\outros\127391.pdf,application/pdf,True,9,0.15
data\outros\127393.pdf,application/pdf,True,5,0.07
data\outros\127394.pdf,application/pdf,True,3,0.06
data\outros\127395.pdf,application/pdf,True,2,0.06
data\outros\127396.pdf,application/pdf,True,1,0.03
data\outros\127397.pdf,application/pdf,True,2,0.07
data\outros\127398.pdf,application/pdf,True,2,0.04
data\outros\127399.pdf,application/pdf,True,3,0.05
data\outros\127400.pdf,application/pdf,True,5,0.1
data\outros\127401.pdf,application/pdf,True,8,0.24
data\outros\127402.pdf,application/pdf,True,3,0.04
data\outros\127403.pdf,application/pdf,True,2,0.04
data\outros\127404.pdf,application/pdf,True,3,0.05
data\outros\127405.pdf,application/pdf,True,4,0.12
data\outros\127406.pdf,application/pdf,True,5,0.16
data\outros\127407.pdf,application/pdf,True,4,0.1
data\outros\127408.pdf,application/pdf,True,3,0.05
data\outros\127409.pdf,application/pdf,True,3,0.08
data\outros\127410.pdf,application/pdf,True,2,0.03
data\outros\127411.pdf,application/pdf,True,3,0.05
data\outros\127412.pdf,application/pdf,True,9,0.1
data\outros\127413.pdf,application/pdf,True,2,0.03
data\outros\127414.pdf,application/pdf,True,6,0.16
data\outros\127415.pdf,application/pdf,True,2,0.02
data\outros\127416.pdf,application/pdf,True,4,0.1
data\outros\127417.pdf,application/pdf,True,7,0.13
data\outros\127418.pdf,application/pdf,True,3,0.07
data\outros\127419.pdf,application/pdf,True,2,0.03
data\outros\127420.pdf,application/pdf,True,3,0.04
data\outros\127421.pdf,application/pdf,True,4,0.09
data\outros\127422.pdf,application/pdf,True,7,0.07
data\outros\127423.pdf,application/pdf,True,6,0.09
data\outros\127424.pdf,application/pdf,True,3,0.09
data\outros\127425.pdf,application/pdf,True,2,0.04
data\outros\127426.pdf,application/pdf,True,2,0.04
data\outros\127427.pdf,application/pdf,True,3,0.04
data\outros\127428.pdf,application/pdf,True,4,0.06
data\outros\127429.pdf,application/pdf,True,2,0.04
data\outros\127430.pdf,application/pdf,True,2,0.03
data\outros\127431.pdf,application/pdf,True,5,0.11
data\outros\127432.pdf,application/pdf,True,4,0.1
data\outros\13.pdf,application/pdf,True,5,0.11
data\outros\132305.pdf,application/pdf,True,1,0.02
data\outros\132306.pdf,application/pdf,True,3,0.06
data\outros\132307.pdf,application/pdf,True,2,0.03
data\outros\132308.pdf,application/pdf,True,2,0.04
data\outros\132309.pdf,application/pdf,True,5,0.07
data\outros\132310.pdf,application/pdf,True,3,0.04
data\outros\132311.pdf,application/pdf,True,6,0.16
data\outros\132312.pdf,application/pdf,True,3,0.04
data\outros\132313.pdf,application/pdf,True,4,0.1
data\outros\132314.pdf,application/pdf,True,4,0.09
data\outros\132315.pdf,application/pdf,True,3,0.04
data\outros\132316.pdf,application/pdf,True,3,0.09
data\outros\132317.pdf,application/pdf,True,2,0.03
data\outros\132318.pdf,application/pdf,True,2,0.04
data\outros\132319.pdf,application/pdf,True,5,0.19
data\outros\132320.pdf,application/pdf,True,6,0.13
data\outros\132321.pdf,application/pdf,True,8,0.16
data\outros\132322.pdf,application/pdf,True,2,0.04
data\outros\132323.pdf,application/pdf,True,3,0.07
data\outros\132324.pdf,application/pdf,True,3,0.06
data\outros\132325.pdf,application/pdf,True,4,0.07
data\outros\132326.pdf,application/pdf,True,4,0.09
data\outros\132327.pdf,application/pdf,True,5,0.11
data\outros\132328.pdf,application/pdf,True,1,0.02
data\outros\132329.pdf,application/pdf,True,2,0.06
data\outros\132330.pdf,application/pdf,True,2,0.05
data\outros\132331.pdf,application/pdf,True,3,0.04
data\outros\132332.pdf,application/pdf,True,9,0.23
data\outros\132333.pdf,application/pdf,True,3,0.08
data\outros\132334.pdf,application/pdf,True,5,0.11
data\outros\132335.pdf,application/pdf,True,2,0.07
data\outros\132336.pdf,application/pdf,True,5,0.11
data\outros\132337.pdf,application/pdf,True,7,0.11
data\outros\132338.pdf,application/pdf,True,6,0.19
data\outros\132339.pdf,application/pdf,True,4,0.11
data\outros\132340.pdf,application/pdf,True,4,0.06
data\outros\132341.pdf,application/pdf,True,3,0.04
data\outros\132342.pdf,application/pdf,True,3,0.07
data\outros\132343.pdf,application/pdf,True,3,0.05
data\outros\132344.pdf,application/pdf,True,3,0.04
data\outros\132345.pdf,application/pdf,True,2,0.02
data\outros\132346.pdf,application/pdf,True,2,0.03
data\outros\132347.pdf,application/pdf,True,2,0.02
data\outros\132348.pdf,application/pdf,True,2,0.06
data\outros\132349.pdf,application/pdf,True,2,0.03
data\outros\132350.pdf,application/pdf,True,5,0.07
data\outros\132351.pdf,application/pdf,True,4,0.11
data\outros\132352.pdf,application/pdf,True,2,0.05
data\outros\132353.pdf,application/pdf,True,3,0.04
data\outros\132354.pdf,application/pdf,True,5,0.14
data\outros\132355.pdf,application/pdf,True,6,0.12
data\outros\132356.pdf,application/pdf,True,3,0.04
data\outros\132357.pdf,application/pdf,True,3,0.1
data\outros\132358.pdf,application/pdf,True,2,0.03
data\outros\132359.pdf,application/pdf,True,6,0.13
data\outros\132360.pdf,application/pdf,True,5,0.12
data\outros\132361.pdf,application/pdf,True,7,0.1
data\outros\132362.pdf,application/pdf,True,3,0.04
data\outros\132363.pdf,application/pdf,True,2,0.03
data\outros\132364.pdf,application/pdf,True,5,0.16
data\outros\13442.pdf,application/pdf,True,4,0.08
data\outros\13443.pdf,application/pdf,True,5,0.1
data\outros\13444.pdf,application/pdf,True,3,0.07
data\outros\13445.pdf,application/pdf,True,4,0.08
data\outros\13446.pdf,application/pdf,True,4,0.07
data\outros\13447.pdf,application/pdf,True,5,0.12
data\outros\13448.pdf,application/pdf,True,4,0.08
data\outros\13449.pdf,application/pdf,True,3,0.07
data\outros\13450.pdf,application/pdf,True,5,0.09
data\outros\13451.pdf,application/pdf,True,5,0.11
data\outros\13452.pdf,application/pdf,True,4,0.08
data\outros\13453.pdf,application/pdf,True,5,0.08
data\outros\13454.pdf,application/pdf,True,3,0.07
data\outros\13455.pdf,application/pdf,True,5,0.1
data\outros\13456.pdf,application/pdf,True,4,0.07
data\outros\13457.pdf,application/pdf,True,5,0.1
data\outros\13458.pdf,application/pdf,True,3,0.07
data\outros\13459.pdf,application/pdf,True,7,0.12
data\outros\13460.pdf,application/pdf,True,3,0.07
data\outros\13461.pdf,application/pdf,True,5,0.09
data\outros\13462.pdf,application/pdf,True,3,0.06
data\outros\13463.pdf,application/pdf,True,5,0.09
data\outros\13464.pdf,application/pdf,True,5,0.09
data\outros\13465.pdf,application/pdf,True,3,0.07
data\outros\13466.pdf,application/pdf,True,5,0.1
data\outros\13467.pdf,application/pdf,True,3,0.07
data\outros\13468.pdf,application/pdf,True,5,0.09
data\outros\13469.pdf,application/pdf,True,3,0.07
data\outros\13470.pdf,application/pdf,True,5,0.08
data\outros\13471.pdf,application/pdf,True,5,0.1
data\outros\13472.pdf,application/pdf,True,3,0.05
data\outros\13473.pdf,application/pdf,True,5,0.11
data\outros\13474.pdf,application/pdf,True,8,0.18
data\outros\13475.pdf,application/pdf,True,5,0.1
data\outros\13476.pdf,application/pdf,True,8,0.17
data\outros\13477.pdf,application/pdf,True,17,0.33
data\outros\13478.pdf,application/pdf,True,17,0.33
data\outros\13479.pdf,application/pdf,True,8,0.17
data\outros\13480.pdf,application/pdf,True,4,0.08
data\outros\13481.pdf,application/pdf,True,2,0.04
data\outros\13482.pdf,application/pdf,True,5,0.11
data\outros\13483.pdf,application/pdf,True,5,0.1
data\outros\13484.pdf,application/pdf,True,11,0.26
data\outros\13485.pdf,application/pdf,True,4,0.12
data\outros\13486.pdf,application/pdf,True,3,0.07
data\outros\13487.pdf,application/pdf,True,5,0.17
data\outros\13488.pdf,application/pdf,True,6,0.2
data\outros\13489.pdf,application/pdf,True,5,0.19
data\outros\13490.pdf,application/pdf,True,7,0.28
data\outros\13492.pdf,application/pdf,True,14,0.33
data\outros\13493.pdf,application/pdf,True,14,0.33
data\outros\13494.pdf,application/pdf,True,6,0.18
data\outros\13495.pdf,application/pdf,True,5,0.11
data\outros\13496.pdf,application/pdf,True,4,0.1
data\outros\13497.pdf,application/pdf,True,9,0.19
data\outros\13498.pdf,application/pdf,True,4,0.09
data\outros\13499.pdf,application/pdf,True,6,0.11
data\outros\13500.pdf,application/pdf,True,4,0.07
data\outros\13501.pdf,application/pdf,True,4,0.06
data\outros\135750.pdf,application/pdf,True,2,0.03
data\outros\135751.pdf,application/pdf,True,5,0.11
data\outros\135752.pdf,application/pdf,True,5,0.07
data\outros\135753.pdf,application/pdf,True,5,0.07
data\outros\135754.pdf,application/pdf,True,2,0.02
data\outros\135755.pdf,application/pdf,True,3,0.08
data\outros\135756.pdf,application/pdf,True,4,0.08
data\outros\135757.pdf,application/pdf,True,3,0.06
data\outros\135758.pdf,application/pdf,True,4,0.05
data\outros\135759.pdf,application/pdf,True,2,0.04
data\outros\135760.pdf,application/pdf,True,2,0.06
data\outros\135761.pdf,application/pdf,True,4,0.06
data\outros\135762.pdf,application/pdf,True,5,0.16
data\outros\135763.pdf,application/pdf,True,4,0.06
data\outros\135764.pdf,application/pdf,True,2,0.03
data\outros\135765.pdf,application/pdf,True,3,0.04
data\outros\135766.pdf,application/pdf,True,2,0.03
data\outros\135767.pdf,application/pdf,True,3,0.05
data\outros\135768.pdf,application/pdf,True,3,0.04
data\outros\135769.pdf,application/pdf,True,10,0.29
data\outros\135770.pdf,application/pdf,True,2,0.04
data\outros\135771.pdf,application/pdf,True,2,0.03
data\outros\135773.pdf,application/pdf,True,2,0.02
data\outros\135774.pdf,application/pdf,True,4,0.06
data\outros\135775.pdf,application/pdf,True,3,0.04
data\outros\135776.pdf,application/pdf,True,2,0.03
data\outros\135777.pdf,application/pdf,True,2,0.07
data\outros\135778.pdf,application/pdf,True,2,0.03
data\outros\135779.pdf,application/pdf,True,5,0.11
data\outros\135780.pdf,application/pdf,True,3,0.03
data\outros\135781.pdf,application/pdf,True,2,0.03
data\outros\135782.pdf,application/pdf,True,6,0.12
data\outros\135783.pdf,application/pdf,True,2,0.04
data\outros\135784.pdf,application/pdf,True,2,0.03
