Year,Track,Artist,Album,Duration (s),Genres,Track ID,Release Date,Popularity
2016,Panda,Desiigner,New English,246,Unknown,5YEOzOojehCqxGQCcQiyR4,2016-06-26,70
2016,Ginza,J Balvin,Energía,171,"reggaeton, latin",27OnRI6jSkxN9EAqZEVHjv,2016-06-24,54
2016,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236,Unknown,6JV2JOEocMgcZxYSZelKcc,2016-05-06,80
2016,Vente Pa' Ca (feat. Maluma),"Ricky Martin, Maluma",Vente Pa' Ca (feat. Maluma),259,"latin pop, latin",7DM4BPaS7uofFul3ywMe46,2016-09-22,75
2016,Encantadora,Yandel,Dangerous,240,"reggaeton, urbano latino, latin",7LABrQFfRYcZUqUwng0Heb,2015-11-06,81
2016,Otra vez (feat. J Balvin),"Zion & Lennox, J Balvin",Motivan2,209,"reggaeton, latin",3QwBODjSEzelZyVjxPOHdq,2016-09-30,74
2016,Blame (feat. John Newman),"Calvin Harris, John Newman",Motion,212,edm,07nH4ifBxUB4lZcsf44Brn,2014-10-31,83
2016,Ride,Twenty One Pilots,Blurryface,214,Unknown,2Z8WuEywRWYTKe1NybPQEW,2015-05-15,84
2016,Send My Love (To Your New Lover),Adele,25,223,soft pop,0t7fVeEJxO2Xi4H2K5Svc9,2015-11-20,75
2016,Chantaje (feat. Maluma),"Shakira, Maluma",El Dorado,195,latin pop,6mICuAdrwEjh6Y6lroV2Kg,2017-05-26,84
2016,One Call Away,Charlie Puth,Nine Track Mind (Special Edition),194,"soft pop, pop",5MwIGPDKeDb7SpblcaQP6O,2015-11-05,72
2016,Burn,Ellie Goulding,Halcyon Nights,231,Unknown,5lF0pHbsJ0QqyIrLweHJPW,2012-10-12,78
2016,Dangerous Woman,Ariana Grande,Dangerous Woman,235,pop,3nef5W8jTkXrOKgCu4kmq7,2016-04-01,82
2016,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",1989 (Taylor's Version) [Deluxe],199,Unknown,6qAcApH8obo8eqatCKUHd9,2023-10-27,74
2016,Kill Em With Kindness,Selena Gomez,Revival (Deluxe),217,pop,7KxhSJOYiqCDclXDBNlFSZ,2015-10-09,65
2016,The Greatest,Sia,This Is Acting (Deluxe Version),210,Unknown,6bLopGnirdrilrpdVB6Um1,2016-10-21,75
2016,Me Too,Meghan Trainor,Thank You (Deluxe Version),181,Unknown,3KwwE4sgCzMaKWq6QBebmX,2017-05-12,73
2016,Te Vas,Ozuna,Te Vas,196,"reggaeton, trap latino, latin, urbano latino",6TGwxVbZHpRNZmMW43SRLS,2017-05-01,64
2016,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),243,"rap, hip hop",4dASQiO1Eoo3RJvt74FtXB,2016-06-24,76
2016,Company,Justin Bieber,Purpose (Deluxe),208,Unknown,61uyGDPJ06MkxJtHgPmuyO,2015-11-13,79
2016,Safari,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",Energía,205,"reggaeton, latin",06nmhf5qFcn3qTB0anQkpJ,2016-06-24,46
2016,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",278,"reggaeton, latin, urbano latino",0JoHqmlqE0W0i9prt6kcHR,2016-10-07,82
2016,Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),192,Unknown,2K87XMYnUMqLcX3zvtAF4G,2015-11-13,81
2016,24K Magic,Bruno Mars,24K Magic,225,Unknown,6b8Be6ljOzmkOmFslEb23P,2016-11-17,85
2016,Low Life (feat. The Weeknd),"Future, The Weeknd",EVOL,313,rap,7EiZI6JVHllARrX9PUvAdX,2016-04-13,86
2017,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",Listen Up! The Official 2010 FIFA World Cup Album,202,latin pop,6bNB5gxFX6Q87DbQWb8OWZ,2010-05-28,69
2017,Despacito,"Luis Fonsi, Daddy Yankee",VIDA,229,latin,6habFhsOp2NvshLv26DqMb,2019-02-01,82
2017,Shape of You,Ed Sheeran,÷ (Deluxe),233,soft pop,7qiZfU4dY1lWllzX7mPBI3,2017-03-03,90
2017,Chantaje (feat. Maluma),"Shakira, Maluma",El Dorado,195,latin pop,6mICuAdrwEjh6Y6lroV2Kg,2017-05-26,84
2017,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Anne-Marie, Sean Paul",What Is Love? (Deluxe Edition),251,Unknown,2hrUO4drrO63i7FYbCLBl2,2018-11-30,77
2017,Mi Gente,"J Balvin, Willy William",Vibras,185,"reggaeton, latin",7COfe3P7KgfwDwIRB8LIDw,2018-05-25,77
2017,Felices los 4,Maluma,F.A.M.E.,230,"reggaeton, latin, urbano latino",1RouRzlg8OKFeqc6LvdxmB,2018-05-18,77
2017,That's What I Like,Bruno Mars,24K Magic,206,Unknown,0KKkJNfGyhkQ5aFogxQAPU,2016-11-17,90
2017,Reggaetón Lento (Bailemos),CNCO,Primera Cita,222,"reggaeton, latin",7czN4M4Ji8CnVXNdpMqYwK,2016-09-30,55
2017,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",Nine Track Mind,217,"soft pop, pop",06KyNuuMOX1ROXRhj787tj,2016-01-29,80
2017,Ahora Dice,"Chris Jedi, J Balvin, Ozuna, Arcángel",Ahora Dice,270,"trap latino, reggaeton, urbano latino",5lhcHMDQpNwhM62lSOrvLf,2017-03-17,77
2017,Vente Pa' Ca (feat. Maluma),"Ricky Martin, Maluma",Vente Pa' Ca (feat. Maluma),259,"latin pop, latin",7DM4BPaS7uofFul3ywMe46,2016-09-22,75
2017,El Amante,Nicky Jam,Fénix,219,"reggaeton, latin",3umS4y3uQDkqekNjVpiRUs,2017-01-20,73
2017,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",See You Again (feat. Charlie Puth),229,rap,2JzZzZUQj3Qff7wapcbKjc,2015,83
2017,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",Swalla (feat. Nicki Minaj & Ty Dolla $ign),216,Unknown,6kex4EBAj0WHXDKZMEJaaF,2017-02-23,72
2017,Criminal,"NATTI NATASHA, Ozuna",Criminal,232,"reggaeton, latin, urbano latino, bachata",6Za3190Sbw39BBC77WSS1C,2017-09-01,77
2017,Treat You Better,Shawn Mendes,Illuminate,187,pop,3QGsuHI8jO1Rx4JWLUh9jd,2017-04-20,86
2017,Me Rehúso,Danny Ocean,54+1,205,reggaeton,6ifUES3keWjwXgae8pXI3o,2019-03-22,82
2017,SUBEME LA RADIO,"Enrique Iglesias, Descemer Bueno, Zion & Lennox",SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),207,"latin pop, latin",7nKBxz47S9SD79N086fuhn,2017-02-24,71
2017,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",Grateful,288,Unknown,3DXncPQOG4VBw3QHh3S817,2017-06-22,73
2017,Escápate Conmigo (feat. Ozuna),"Wisin, Ozuna",Victory,232,"reggaeton, latin",1KSqYYJFyfTecXFk9M0prc,2017-12-01,74
2017,Mayores,"Becky G, Bad Bunny",MALA SANTA,203,"reggaeton, latin",2AY1UAimvTqjJC8vDJsOyy,2019-10-18,77
2017,New Rules,Dua Lipa,Dua Lipa (Deluxe),209,pop,2ekn2ttSfGqwhhate0LSR0,2017-06-02,82
2017,Starboy,"The Weeknd, Daft Punk",Starboy,230,Unknown,7MXVkk9YMctZqd1Srtv4MB,2016-11-25,90
2017,Sugar,Maroon 5,V,235,pop,2iuZJX9X9P0GKaE93xcPjk,2014-09-02,82
2017,Look What You Made Me Do,Taylor Swift,reputation,211,Unknown,1P17dC1amhFzptugyAO7Il,2017-11-10,81
2017,Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny",Si Tu Novio Te Deja Sola,243,"reggaeton, latin",2joKSGkqac0LIwYG9Ghrwq,2017-03-03,78
2017,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",Uptown Special,269,Unknown,32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,88
2017,This Is What You Came For,"Calvin Harris, Rihanna",This Is What You Came For,222,edm,0azC730Exh71aQlOt9Zj3y,2016-04-29,80
2017,Una Lady Como Tú,Manuel Turizo,ADN,213,"reggaeton, latin, colombian pop",5jf0PmPCHefQ78uAzqIqbj,2019-08-23,72
2017,Roar,Katy Perry,PRISM,223,pop,27tNWlhdAryQY04Gb2ZhUI,2013-01-01,81
2017,Attention,Charlie Puth,Voicenotes,208,"soft pop, pop",5cF0dROlMOK5uNZtivgu50,2018-05-11,83
2017,Shake It Off,Taylor Swift,1989 (Deluxe),219,Unknown,0cqRj7pUJDkTCEsJkx8snD,2014-01-01,81
2017,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",SEX AND LOVE,242,"latin pop, latin",3LbzMtkyPGcHc6IzyKclFO,2014-01-01,64
2017,Faded,Alan Walker,Different World,212,Unknown,698ItKASDavgwZ3WjaWjtz,2018-12-14,82
2017,24K Magic,Bruno Mars,24K Magic,225,Unknown,6b8Be6ljOzmkOmFslEb23P,2016-11-17,85
2017,Congratulations,"Post Malone, Quavo",Stoney (Deluxe),220,Unknown,3a1lNhkSLSkpJE4MSHpDu9,2016-12-09,81
2017,Side To Side,"Ariana Grande, Nicki Minaj",Dangerous Woman,226,pop,44ONERBHALxftQNWq6dmyd,2016-04-01,80
2017,Sin Contrato,Maluma,"Pretty Boy, Dirty Boy",221,"reggaeton, latin, urbano latino",3yHJs5NmQk2ROAWCfjniXV,2015-10-30,70
2017,Tú Foto,Ozuna,Odisea,193,"reggaeton, trap latino, latin, urbano latino",5zSOVwaY3sVjnmLhuEfsuf,2017-08-25,74
2017,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),281,soft pop,34gCuhDGsG4bRPIf9bb02f,2014-06-21,85
2017,Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",Icarus Falls,239,Unknown,3e7sxremeOE3wTySiOhGiP,2018-12-14,84
2017,Axel F,Crazy Frog,Crazy Frog presents Crazy Hits,171,Unknown,0Bo5fjMtTfCD8vHGebivqc,2005-08-01,73
2017,Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",Grateful,204,Unknown,1OAh8uOEOvTDqkKFsKksCi,2017-06-22,76
2017,Se Preparó,Ozuna,Odisea,188,"reggaeton, trap latino, latin, urbano latino",1m69ELEgE6k5ZWsap40ozt,2017-08-25,83
2017,Unforgettable,"French Montana, Swae Lee",Jungle Rules,233,Unknown,3B54sVLJ402zGa6Xm4YGNe,2017-07-14,87
2017,Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",What Is Love? (Deluxe Edition),212,Unknown,72gv4zhNvRVdQA0eOenCal,2018-11-30,80
2017,El Perdedor,Maluma,"Pretty Boy, Dirty Boy",206,"reggaeton, latin, urbano latino",1iEwyiSLAunPR6uouANE0O,2015-10-30,83
2017,Krippy Kush,"Farruko, Bad Bunny, Rvssian",TrapXficante,230,"reggaeton, trap latino, latin",7FfpP3YZ6fOWMdxkIAtud9,2017-09-15,64
2017,Dark Horse,"Katy Perry, Juicy J",PRISM,215,pop,4jbmgIyjGoXjY01XxatOx6,2013-01-01,82
2017,Ahora Me Llama,"KAROL G, Bad Bunny",Unstoppable,235,"reggaeton, latin, urbano latino",0alSPoUfrGb0RdVVG4Lf3n,2017-10-27,71
2017,Bum Bum Tam Tam,"MC Fioti, Novo Império",Bum Bum Tam Tam,155,"funk, brazilian funk",7KBfjlQ85Fqs2MCCvXSW0c,2017-02-08,60
2017,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",278,"reggaeton, latin, urbano latino",0JoHqmlqE0W0i9prt6kcHR,2016-10-07,82
2017,Loka,"Simone & Simaria, Anitta",Duetos,215,"sertanejo, sertanejo universitário, forró, arrocha, brazilian pop",4rMTRPQcWIcZAlKR8bygRY,2017-11-17,51
2017,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",Culture,343,trap,0M9ydKzuF3oZTfYYPfaGX1,2017-01-27,73
2017,Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",7/27 (Deluxe),214,pop,4tCtwWceOPWzenK2HAIJSb,2016-05-27,79
2017,Me Enamoré,Shakira,El Dorado,226,latin pop,4qknM1pQz53QOyfDVTjcM9,2017-05-26,71
2017,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),264,"reggaeton, trap latino, urbano latino",6NSMQFKgjpQb0KkjMDYIK0,2016-09-30,79
2017,All About That Bass,Meghan Trainor,Title (Deluxe),187,Unknown,5jE48hhRu8E6zBDPRSkEq7,2015-01-12,73
2017,Báilame - Remix,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",La Criatura,217,"reggaeton, latin",4l3xGFwoTinvYxsePytOOf,2018-05-11,72
2017,Counting Stars,OneRepublic,Native,257,soft pop,2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,88
2017,La Bicicleta,"Carlos Vives, Shakira",VIVES,229,"colombian pop, vallenato, latin, latin pop",0Gx4VrHzS7pZOEAGrmXXBH,2017-11-10,77
2017,Robarte un Beso,"Carlos Vives, Sebastian Yatra",VIVES,194,"colombian pop, vallenato, latin, latin pop",0JcNysfWVWaMS7R6vzGB2k,2017-11-10,77
2017,Otra vez (feat. J Balvin),"Zion & Lennox, J Balvin",Motivan2,209,"reggaeton, latin",3QwBODjSEzelZyVjxPOHdq,2016-09-30,74
2017,Olha A Explosão,MC Kevinho,Olha A Explosão,162,"funk, brazilian funk, funk pop",6Q4foUefrAyCt8VxJFML56,2016-12-15,75
2017,Let Her Go,Passenger,All the Little Lights (Deluxe),252,folk pop,2pUpNOgJBIBCcjyQZQ00qU,2013-11-29,79
2017,Alone,Alan Walker,Different World,160,Unknown,3LlmKSHR3Rs0Y3KHQLAYDk,2018-12-14,76
2017,Soy Peor,Bad Bunny,Soy Peor,257,"reggaeton, trap latino, latin, urbano latino",1JxhrUWZjuI8AOjDJ1JpMN,2016-12-08,74
2017,Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),201,soft pop,1mXVgsBdtIVeCLJnSnmtdV,2017-11-03,83
2017,Shaky Shaky,Daddy Yankee,Shaky Shaky,234,"reggaeton, latin",7gcMKL3lnDxsp4bIXyv6Zk,2016-04-08,66
2017,Adiós Amor,Christian Nodal,Me Dejé Llevar,199,"banda, ranchera, mariachi, norteño, música mexicana, grupera",63bmZnBN1CiJ9sA4qTEe8y,2017-08-25,76
2017,Alone,Marshmello,Alone,273,edm,3MEYFivt6bilQ9q9mFWZ4g,2016-05-13,73
2017,Chained To The Rhythm,"Katy Perry, Skip Marley",Witness (Deluxe),237,pop,7qvxFz3JodM0A7xEM7k3YD,2017-06-09,73
2017,Quisiera,CNCO,Primera Cita,185,"reggaeton, latin",5RFoXzsfsmq19XVNL7tjAs,2016-09-30,36
2017,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is the Mission,176,moombahton,2e7s0oEzUoJtDSPtYJuVvD,2015-06-01,77
2017,Perfect,Ed Sheeran,÷ (Deluxe),263,soft pop,0tgVpDi06FyKpA1z0VMD4v,2017-03-03,90
2017,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",reputation Stadium Tour Surprise Song Playlist,247,Unknown,55n9yjI6qqXh5F2mYvUc2y,2017-11-09,84
2017,Thunder,Imagine Dragons,Evolve,187,Unknown,1zB4vmk8tFRmM9UULNzbLB,2017-06-23,86
2017,What Do You Mean?,Justin Bieber,Purpose (Deluxe),205,Unknown,4B0JvthVoAAuygILe3n4Bs,2015-11-13,84
2017,Bon Appétit,"Katy Perry, Migos",Witness (Deluxe),227,pop,4rHmKlFRiFzabiVO6e9w2e,2017-06-09,73
2017,Échame La Culpa,"Luis Fonsi, Demi Lovato",VIDA,173,latin,0mlAOSILGRys2IbvyOT5VJ,2019-02-01,75
2017,Let Me Love You,"DJ Snake, Justin Bieber",Encore,205,Unknown,0lYBSQXN6rCTvUZvg9S0lU,2016-08-05,87
2017,Don't Let Me Down,"The Chainsmokers, Daya",Don't Let Me Down,208,Unknown,1i1fxkWeaMmKEB4T7zqbzK,2016-02-05,83
2017,HUMBLE.,Kendrick Lamar,DAMN.,177,"hip hop, west coast hip hop",7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,89
2017,Andas En Mi Cabeza,"Chino & Nacho, Daddy Yankee",Andas En Mi Cabeza,247,"merengue, reggaeton, latin",23WI5V2eD4EyGKxSl7Pyeq,2016-02-19,76
2017,Havana (feat. Young Thug),"Camila Cabello, Young Thug",Camila,217,Unknown,1rfofaqEpACxVEHIZBJe6W,2018-01-12,83
2017,La Gozadera (feat. Marc Anthony),"Gente De Zona, Marc Anthony",Visualízate,203,"latin, latin dance",0OMRAvrtLWE2TvcXorRiB9,2016-04-22,76
2017,Say You Won't Let Go,James Arthur,Back from the Edge,211,soft pop,5uCax9HTNlzGybIStD3vDh,2016-10-28,86
2017,Bodak Yellow,Cardi B,Invasion of Privacy,223,Unknown,6KBYefIoo7KydImq1uUQlL,2018-04-06,74
2017,Mama,"Jonas Blue, William Singe",Blue,184,tropical house,7jEyX4bqaCSdMN4D4JNnVj,2018-11-09,74
2017,Heathens,Twenty One Pilots,Heathens,195,Unknown,6i0V12jOa3mr6uu4WYhUBr,2016-06-16,83
2018,Perro Fiel (feat. Nicky Jam),"Shakira, Nicky Jam",El Dorado,195,latin pop,70lnL3QaSOIIyMa2X9aVRL,2017-05-26,73
2018,Girls Like You (feat. Cardi B) - Cardi B Version,"Maroon 5, Cardi B",Red Pill Blues (Deluxe),235,pop,7fa9MBXhVfQ8P8Df9OEbD8,2018-06-15,74
2018,Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",Te Boté (Remix),417,"reggaeton, trap latino",3V8UKqhEK5zBkBb6d6ub8i,2018-04-13,75
2018,Échame La Culpa,"Luis Fonsi, Demi Lovato",VIDA,173,latin,0mlAOSILGRys2IbvyOT5VJ,2019-02-01,75
2018,Perfect,Ed Sheeran,÷ (Deluxe),263,soft pop,0tgVpDi06FyKpA1z0VMD4v,2017-03-03,90
2018,Despacito,"Luis Fonsi, Daddy Yankee",VIDA,229,latin,6habFhsOp2NvshLv26DqMb,2019-02-01,82
2018,Dura,Daddy Yankee,Dura,200,"reggaeton, latin",6KuqAtoeVzxAYOaMveLNpH,2018-01-18,72
2018,Sin Pijama,"Becky G, NATTI NATASHA",MALA SANTA,190,"reggaeton, latin",62vDrkBEyJYEOFj1ScBqM7,2019-10-18,69
2018,El Farsante - Remix,"Ozuna, Romeo Santos",El Farsante (Remix),258,"reggaeton, trap latino, latin, urbano latino",7uYgVgRSgqluZclLS7wpp4,2018-01-30,70
2018,Corazón (feat. Nego do Borel),"Maluma, Nego do Borel",F.A.M.E.,184,"reggaeton, latin, urbano latino",5cepAtqnEQ6yVG6088zMMu,2018-05-18,73
2018,Déjala Que Vuelva (feat. Manuel Turizo),"Piso 21, Manuel Turizo",Ubuntu,220,"reggaeton, colombian pop, pop urbano",1j6xOGusnyXq3l6IryKF3G,2018-05-11,75
2018,Shape of You,Ed Sheeran,÷ (Deluxe),233,soft pop,7qiZfU4dY1lWllzX7mPBI3,2017-03-03,90
2018,Dame Tu Cosita (feat. Cutty Ranks),"El Chombo, Dancing Green Alien, Cutty Ranks",Dame Tu Cosita (feat. Cutty Ranks),152,champeta,09SNuR471zu5nVvC4IVG8j,2018-05-10,68
2018,God's Plan,Drake,Scorpion,198,"rap, hip hop",6DCZcSspjsKoFjzjrWoCdn,2018-06-29,84
2018,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",Carte Blanche,212,Unknown,0KoiMHhqKLoL4xM54rcWYY,2019-07-25,75
2018,I Like It,"Cardi B, Bad Bunny, J Balvin",Invasion of Privacy,253,Unknown,58q2HKrzhC3ozto2nDdN4z,2018-04-06,78
2018,Criminal,"NATTI NATASHA, Ozuna",Criminal,232,"reggaeton, latin, urbano latino, bachata",6Za3190Sbw39BBC77WSS1C,2017-09-01,77
2018,Me Niego (feat. Ozuna & Wisin),"Reik, Ozuna, Wisin",Ahora,221,latin pop,4ggiDYAkJ7Yk8d5xOr7Xjo,2019-05-31,73
2018,New Rules,Dua Lipa,Dua Lipa (Deluxe),209,pop,2ekn2ttSfGqwhhate0LSR0,2017-06-02,82
2018,Vaina Loca,"Ozuna, Manuel Turizo",Aura,176,"reggaeton, trap latino, latin, urbano latino",48zFZh27QU5qsrBjn4C2FA,2018-08-24,79
2018,Síguelo Bailando,Ozuna,Odisea,226,"reggaeton, trap latino, latin, urbano latino",5Y9fnynLlIvqtM710MHzfz,2017-08-25,72
2018,no tears left to cry,Ariana Grande,Sweetener,205,pop,2qT1uLXPVPzGgFOx4jtEuo,2018-08-17,79
2018,Faded,Alan Walker,Different World,212,Unknown,698ItKASDavgwZ3WjaWjtz,2018-12-14,82
2018,Mi Gente,"J Balvin, Willy William",Vibras,185,"reggaeton, latin",7COfe3P7KgfwDwIRB8LIDw,2018-05-25,77
2018,Amorfoda,Bad Bunny,Amorfoda,153,"reggaeton, trap latino, latin, urbano latino",68QcquxCS39cQGTsRrJWIR,2018-02-15,75
2018,Bella,Wolfine,Bella,197,reggaeton,68sQIehHsGohLMgcP5nlND,2017-09-27,68
2018,No Me Acuerdo,"Thalia, NATTI NATASHA",Valiente,217,latin pop,1G586ld1gbaECg4Bc6w40O,2018-11-09,67
2018,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",See You Again (feat. Charlie Puth),229,rap,2JzZzZUQj3Qff7wapcbKjc,2015,83
2018,SAD!,XXXTENTACION,?,166,emo rap,3ee8Jmje8o58CHK66QrVC2,2018-03-16,81
2018,Thunder,Imagine Dragons,Evolve,187,Unknown,1zB4vmk8tFRmM9UULNzbLB,2017-06-23,86
2018,Something Just Like This,"The Chainsmokers, Coldplay",Memories...Do Not Open,247,Unknown,6RUKPb4LETWmmr3iAEQktW,2017-04-07,90
2018,Bum Bum Tam Tam,"MC Fioti, Novo Império",Bum Bum Tam Tam,155,"funk, brazilian funk",7KBfjlQ85Fqs2MCCvXSW0c,2017-02-08,60
2018,Axel F,Crazy Frog,Crazy Frog presents Crazy Hits,171,Unknown,0Bo5fjMtTfCD8vHGebivqc,2005-08-01,73
2018,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa, Tulsi Kumar","Lagdi Lahore Di (From ""Street Dancer 3D"")",215,"bhangra, punjabi pop, desi, bollywood, hindi pop, desi pop",5I2wbDvSI98HLVB42YO9sU,2020-01-15,68
2018,No Hay Nadie Más,Sebastian Yatra,MANTRA,199,"colombian pop, reggaeton, latin",3IPJg1sdqLj12kFIndaonN,2018-05-18,77
2018,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,211,k-pop,4lQsB3ERTWSNaAN1IkuNRl,2018-06-15,73
2018,"Laung Laachi Title Track (From ""Laung Laachi"")","Mannat Noor, Gurmeet Singh","Laung Laachi Title Track (From ""Laung Laachi"")",160,"bhangra, punjabi pop, desi pop, desi",31EqumBCMNGK3kt1sSL4gV,2018-02-22,52
2018,FEFE (feat. Nicki Minaj & Murda Beatz),"6ix9ine, Nicki Minaj, Murda Beatz",DUMMY BOY (Revised),179,Unknown,43VXG87ajppI8mO1Mxo8vu,2018,71
2018,Mayores,"Becky G, Bad Bunny",MALA SANTA,203,"reggaeton, latin",2AY1UAimvTqjJC8vDJsOyy,2019-10-18,77
2018,Robarte un Beso,"Carlos Vives, Sebastian Yatra",VIVES,194,"colombian pop, vallenato, latin, latin pop",0JcNysfWVWaMS7R6vzGB2k,2017-11-10,77
2018,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",All Your Fault: Pt. 2,163,Unknown,7iDa6hUg2VgEL1o1HjmfBn,2017-08-11,73
2018,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",Uptown Special,269,Unknown,32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,88
2018,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,234,"sertanejo, sertanejo universitário, arrocha, agronejo",371Up3WP7OqJNFPf0BiyUe,2018-07-13,72
2018,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",Finesse (Remix) [feat. Cardi B],217,Unknown,3Vo4wInECJQuz9BIBMOu8i,2017-12-20,79
2018,Counting Stars,OneRepublic,Native,257,soft pop,2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,88
2018,Amor de Verdade,"MC Kekel, MC Rita",Amor de Verdade,197,"funk, brazilian funk",0nl6IxtXJ5IXHx6VorcEUs,2018-03-31,61
2018,Let Her Go,Passenger,All the Little Lights (Deluxe),252,folk pop,2pUpNOgJBIBCcjyQZQ00qU,2013-11-29,79
2018,Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",Homerun,227,"argentine trap, trap latino, reggaeton",77dMSg2VHi2wwXjXNrmcrZ,2019-05-23,77
2018,Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),201,soft pop,1mXVgsBdtIVeCLJnSnmtdV,2017-11-03,83
2018,BEBE (feat. Anuel AA),"6ix9ine, Anuel AA",DUMMY BOY (Revised),217,Unknown,4jCodMLVA5tV5MhPrspTfV,2018,74
2018,Taste (feat. Offset),"Tyga, Offset",Legendary,229,Unknown,2toVe5hfuIi97ytDPDbQFt,2019-06-07,76
2018,Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",Icarus Falls,239,Unknown,3e7sxremeOE3wTySiOhGiP,2018-12-14,84
2018,Gucci Gang,Lil Pump,Lil Pump,124,Unknown,43ZyHQITOjhciSUUNPVRHc,2017-10-06,61
2018,Mi Cama,KAROL G,OCEAN,149,"reggaeton, latin, urbano latino",3fFMAZtSAK5YQ3Zdl3EE4Q,2019-05-03,58
2018,Toda (Remix),"Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno",Toda (Remix),367,"trap latino, reggaeton, urbano latino",47ZS1OjnJpJVfGN9yHXfMn,2018-06-01,74
2018,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",Listen Up! The Official 2010 FIFA World Cup Album,202,latin pop,6bNB5gxFX6Q87DbQWb8OWZ,2010-05-28,69
2018,No Es Justo,"J Balvin, Zion & Lennox",Vibras,250,"reggaeton, latin",5qFeMRz4TvetPmzjre9Dq7,2018-05-25,73
2018,Esperándote,Manuel Turizo,ADN,199,"reggaeton, latin, colombian pop",6DPp7xKJ4WS71HldGA038M,2019-08-23,65
